32,3,30
45,34,57
34,45,66
74,32,82
3,32,93
32,3,156
32,74,156
27,32,166
34,45,203
3,32,218
32,3,284
32,74,284
45,34,328
34,45,340
3,32,343
45,34,448
74,61,459
34,45,472
3,32,482
61,32,525
61,74,525
32,3,532
32,61,532
32,74,532
74,61,581
45,34,586
54,55,609
32,3,658
27,74,690
61,3,703
61,74,703
74,3,703
74,61,703
45,34,715
3,32,753
3,61,753
74,27,834
74,61,834
61,74,839
45,34,841
45,34,961
74,61,962
61,74,964
32,3,1059
45,34,1082
61,18,1087
61,74,1087
74,18,1089
74,61,1089
3,18,1135
3,32,1135
34,45,1141
18,37,1193
18,61,1193
18,74,1193
32,25,1196
45,34,1206
25,3,1212
25,32,1212
61,3,1213
61,18,1213
61,74,1213
37,61,1214
74,3,1223
74,18,1223
74,61,1223
3,25,1266
3,32,1266
34,45,1288
32,3,1324
18,74,1330
25,3,1335
36,37,1336
45,34,1340
61,3,1346
61,74,1346
74,18,1358
74,61,1358
74,75,1358
3,61,1393
34,45,1413
18,61,1454
18,74,1454
18,75,1454
36,37,1460
27,61,1464
61,18,1483
61,36,1483
61,74,1483
61,75,1483
74,36,1489
74,61,1489
74,75,1489
34,45,1544
45,34,1584
32,25,1593
27,61,1594
36,61,1597
36,74,1597
36,75,1598
25,18,1604
61,3,1610
61,18,1610
61,27,1610
61,36,1610
61,45,1610
61,74,1610
61,75,1610
74,18,1629
74,34,1629
74,45,1629
74,75,1629
3,32,1643
3,61,1643
34,74,1684
34,45,1692
34,61,1710
18,45,1720
18,61,1720
45,18,1723
45,27,1723
45,34,1723
45,61,1723
45,75,1723
36,61,1725
36,74,1725
61,34,1745
61,45,1745
61,74,1745
61,75,1745
74,18,1760
74,34,1760
74,45,1760
74,75,1760
3,25,1778
3,45,1778
18,34,1843
18,61,1843
18,74,1843
32,3,1844
34,45,1857
34,61,1857
34,74,1857
34,75,1857
37,36,1867
25,3,1868
25,34,1868
45,34,1881
45,61,1881
45,74,1881
74,18,1881
74,34,1881
74,45,1881
74,61,1881
74,75,1881
61,3,1883
61,18,1883
61,34,1883
61,45,1883
61,74,1883
61,75,1883
18,61,1971
18,75,1971
32,3,1974
34,3,1979
34,18,1979
34,45,1979
34,61,1979
34,74,1979
34,75,1979
27,74,1991
27,75,1991
45,18,2002
45,34,2002
45,61,2002
45,74,2002
45,75,2002
74,18,2005
74,37,2005
74,75,2005
37,45,2006
37,61,2006
37,74,2006
37,75,2006
61,3,2021
61,45,2021
61,74,2021
61,75,2021
3,25,2028
3,32,2028
3,61,2028
34,18,2043
34,45,2043
34,61,2043
34,74,2043
34,75,2043
18,61,2106
18,74,2106
32,3,2111
32,34,2111
32,45,2111
32,61,2111
32,75,2111
27,74,2131
27,75,2131
25,3,2132
25,18,2132
74,3,2140
74,45,2140
74,75,2140
37,61,2142
37,75,2142
61,18,2157
61,37,2157
61,74,2157
61,75,2157
3,25,2163
3,32,2163
3,61,2163
34,38,2183
34,45,2183
75,3,2213
75,27,2213
75,34,2213
75,74,2213
74,3,2229
74,38,2229
74,45,2229
74,61,2229
74,75,2229
32,3,2234
32,38,2234
45,3,2263
45,32,2263
45,38,2263
27,61,2267
37,61,2273
37,74,2273
37,75,2273
3,25,2292
3,32,2292
3,38,2292
3,74,2292
61,27,2292
61,38,2292
61,74,2292
61,75,2292
34,38,2309
75,37,2349
75,38,2349
75,61,2349
75,74,2349
32,38,2358
36,18,2362
74,37,2373
74,45,2373
74,61,2373
74,75,2373
25,38,2383
45,34,2400
45,61,2400
45,74,2400
37,74,2404
61,75,2413
61,27,2414
61,37,2414
61,45,2414
3,32,2428
3,38,2428
3,74,2428
34,45,2437
36,31,2487
75,34,2488
75,58,2488
75,61,2488
75,74,2488
18,31,2496
32,3,2497
32,38,2497
32,58,2497
74,45,2500
74,61,2500
74,15,2501
31,18,2510
25,38,2518
45,34,2531
45,74,2531
37,74,2540
58,7,2546
58,61,2546
58,74,2546
38,3,2548
61,15,2552
61,32,2552
61,58,2552
61,74,2552
3,25,2553
3,38,2553
34,45,2564
34,61,2564
15,37,2575
15,58,2575
15,74,2575
7,32,2590
75,15,2621
75,58,2621
75,61,2621
75,74,2621
18,31,2628
32,7,2628
32,15,2628
32,58,2628
74,15,2634
74,25,2634
74,45,2634
74,58,2634
74,61,2634
74,75,2634
25,3,2654
25,15,2654
25,37,2654
25,74,2654
45,34,2654
45,75,2654
25,45,2655
25,58,2655
25,61,2655
25,75,2655
37,15,2675
37,61,2675
37,74,2675
61,15,2676
61,25,2676
61,32,2676
61,45,2676
61,75,2676
3,38,2679
3,61,2679
38,3,2683
58,32,2684
58,45,2684
58,61,2684
58,74,2684
58,75,2684
58,3,2685
34,32,2690
34,45,2690
34,61,2690
34,74,2690
34,75,2690
15,25,2711
15,32,2711
15,37,2711
15,45,2711
15,61,2711
15,74,2711
15,75,2711
75,25,2750
75,37,2750
75,45,2750
75,61,2750
18,36,2760
32,61,2762
32,75,2762
74,34,2766
74,37,2766
74,61,2766
45,34,2774
45,38,2774
61,34,2797
61,37,2797
61,45,2797
61,74,2797
61,75,2797
37,61,2798
37,74,2798
37,75,2798
34,45,2813
34,61,2813
34,74,2813
58,74,2821
58,75,2821
25,34,2829
25,58,2829
25,61,2829
25,66,2829
15,34,2838
15,37,2838
15,58,2838
15,45,2839
15,61,2839
15,74,2839
15,75,2839
7,25,2847
7,66,2847
75,27,2876
75,34,2876
75,58,2876
31,36,2889
18,25,2895
18,36,2895
32,61,2897
32,58,2898
32,74,2898
32,75,2898
45,34,2900
27,75,2904
66,7,2919
37,74,2920
37,75,2920
38,58,2940
19,18,2941
19,25,2941
19,36,2941
34,45,2950
34,75,2950
58,34,2961
58,74,2961
58,75,2961
25,18,2962
25,19,2962
7,36,2972
7,66,2972
15,32,2977
15,37,2977
15,58,2977
36,25,2995
75,27,3015
75,32,3015
75,37,3015
75,58,3015
18,19,3018
18,31,3018
31,18,3019
31,19,3019
31,25,3019
45,34,3025
45,75,3025
27,75,3037
37,75,3043
49,32,3047
49,37,3047
49,58,3047
49,75,3047
66,7,3050
66,36,3050
19,25,3063
19,31,3063
19,61,3063
25,18,3065
25,19,3065
25,31,3065
61,18,3070
61,19,3070
61,25,3070
61,31,3070
58,32,3089
58,75,3089
34,32,3094
34,45,3094
34,75,3094
7,66,3099
36,7,3117
36,66,3117
31,19,3152
